Loan ID,Amount Requested,Amount Funded By Investors,Interest Rate,Loan Length,CREDIT Grade,Loan Title,Loan Purpose,Monthly PAYMENT,Total Amount Funded,Debt-To-Income Ratio,City,State,Home Ownership,Monthly Income,FICO Range,Earliest CREDIT Line,Open CREDIT Lines,Total CREDIT Lines,Revolving CREDIT Balance,Revolving Line Utilization,Inquiries in the Last 6 Months,Accounts Now Delinquent,Delinquent Amount,Delinquencies (Last 2 yrs),Months Since Last Delinquency,Public Records On File,Months Since Last Record,Education,Employment Length,"Status (Fully Paid=1, Not Paid=0)"
998499,5800,5800,6.62%,36 months,A2,Wedding,wedding,178.09,5800,20.81%,Hope Mills,NC,RENT,2249,740-744,11/5/91,9,24,10784,36.20%,0,0,0,0,,0,,,n/a,0
486652,4000,3975,12.73%,36 months,C1,Debt Consolidation,debt_consolidation,134.27,4000,14.78%,lake elsinore,CA,MORTGAGE,4640,675-679,8/14/99,13,49,14360,48.20%,1,0,0,0,,0,,,7 years,1
1178431,18825,18825,13.99%,60 months,C1,Debt Consolidation,debt_consolidation,437.93,18825,29.22%,AUBURN HILLS,MI,MORTGAGE,3166.67,720-724,10/2/95,9,21,12795,68.20%,0,0,0,0,,0,,,2 years,1
850652,4200,4200,10.99%,36 months,B3,DEBT RESTRUCTURE,other,137.49,4200,16.85%,PIKETON,OH,MORTGAGE,2700,705-709,12/2/01,4,8,6447,75%,0,0,0,0,,0,,,10+ years,0
592140,3025,3025,15.95%,36 months,D4,Wedding Fund,other,106.28,3025,2%,ORLANDO,FL,MORTGAGE,2250,690-694,7/22/07,3,3,210,16.20%,0,0,0,0,34,0,,,2 years,1
2366647,11000,11000,15.80%,36 months,C3,Pay-off,debt_consolidation,385.65,11000,7.63%,jackson heights,NY,RENT,3000,685-689,8/10/06,5,9,7629,75.50%,0,0,0,0,,0,,,1 year,0
2414858,19750,19725,16.29%,36 months,C4,Debt Consolidation,credit_card,0,19750,16.19%,MOLINE,IL,OWN,3750,660-664,8/17/00,12,20,20630,50.90%,2,0,0,0,40,0,,,2 years,0
1815176,8325,8325,18.49%,36 months,D2,Getoutofdebt,debt_consolidation,303.02,8325,16.90%,KENNER,LA,RENT,2083.33,660-664,8/24/07,8,13,3048,50%,1,0,0,0,36,0,,,3 years,0
2081879,5000,5000,13.11%,36 months,B4,Pay off Credit Cards,debt_consolidation,168.74,5000,22.93%,BRUNSWICK,OH,RENT,2500,685-689,1/26/00,8,15,4892,52.60%,1,0,0,0,,0,,,7 years,0
175147,2400,1945.27,13.75%,36 months,E2,December Loan,other,81.74,2400,24.08%,Lawrenceville,NJ,RENT,3916.67,665-669,3/14/00,17,29,11675,75.80%,1,0,0,0,61,0,0,Mercer County Community College,7 years,1
596410,6000,5550,6.54%,36 months,A4,Foundation Replacement,home_improvement,184.01,6000,0.20%,Oakland,CA,MORTGAGE,5083.33,800-804,11/15/96,4,9,0,0%,0,0,0,0,,0,,,< 1 year,1
661743,7000,7000,13.80%,60 months,C4,pay bills,debt_consolidation,162.16,7000,2.66%,norwalk,CA,RENT,5416.67,685-689,3/24/77,8,34,4316,22.10%,3,0,0,0,28,0,,,10+ years,1
498155,21000,20975,19.79%,36 months,F5,Flawless payment history + high salary!  I just want out of credit cards!,debt_consolidation,778.15,21000,13.86%,Flowery Branch,GA,MORTGAGE,7375,660-664,10/28/97,12,37,18730,52.20%,7,0,0,0,,0,,The University of Tennessee,3 years,0
2369417,25000,25000,15.31%,60 months,C2,consolidation,debt_consolidation,598.83,25000,11.94%,PALMETTO,FL,MORTGAGE,7000,730-734,3/17/00,6,13,21968,67.80%,2,0,0,0,,0,,,4 years,0
587903,5000,5000,13.98%,36 months,C3,Home Improvement Loan,home_improvement,170.84,5000,18.66%,SALT LAKE CITY,UT,MORTGAGE,6333,675-679,10/10/96,7,23,135847,78.10%,2,0,0,0,,0,,,9 years,0
472634,7500,7350,7.05%,36 months,A1,Loan1,car,231.75,7500,0%,HUDSON,FL,RENT,1060,730-734,9/15/06,7,9,0,0%,3,0,0,0,,0,,,1 year,0
697234,20000,19950,11.11%,36 months,B5,kitchen remodel,home_improvement,655.82,20000,9.63%,MILFORD,MA,MORTGAGE,8000,720-724,12/12/98,9,17,5542,14.10%,0,0,0,0,,0,,,6 years,1
737717,8000,8000,13.06%,60 months,C2,Empathy Loan,debt_consolidation,182.28,8000,8.31%,St. Louis,MO,MORTGAGE,3200,740-744,12/10/01,8,28,2251,9.30%,5,0,0,0,,0,,,10+ years,1
2371768,3500,3500,19.05%,36 months,D4,Home Improvement,other,0,3500,14.57%,Kerhonksan,NY,MORTGAGE,6000,685-689,12/29/98,10,22,27473,74.90%,0,0,0,0,,0,,,n/a,0
549251,10800,10800,15.58%,60 months,D3,Loan Consolidation,debt_consolidation,260.24,10800,20.87%,Woodbridge,VA,MORTGAGE,3641.67,685-689,10/17/04,8,15,10538,79.20%,2,0,0,0,,1,104,,2 years,1
236199,20000,1875,14.25%,36 months,E2,Loan,debt_consolidation,685.99,20000,2.10%,Frederick,MD,RENT,4000,670-674,6/13/97,5,7,19892,83.60%,2,0,0,0,0,0,0,Michigan State University,< 1 year,1
546279,12000,11975,15.58%,60 months,D3,Motorcycle Loan,major_purchase,289.15,12000,2.52%,Fayetteville,AR,MORTGAGE,8250,695-699,12/3/94,12,25,137,1.70%,2,0,0,1,23,0,,,10+ years,1
442206,10000,9875,13.57%,36 months,C3,DEBT CONSOLIDATION,debt_consolidation,339.69,10000,7.30%,GARDEN CITY,NY,RENT,5000,700-704,12/2/94,5,14,6749,91.20%,0,0,0,0,,0,,HOFSTRA,10+ years,1
396404,15000,6489.05,14.11%,36 months,D1,DEBT REDUCTION LOAN,debt_consolidation,513.44,15000,22.67%,MELBOURNE,FL,RENT,5250,700-704,9/6/00,10,17,26803,92.70%,0,0,0,0,,0,,"Indiana University-Northwest,Purdue University-North Central Campus",2 years,1
385609,5000,5000,14.11%,36 months,D1,Ericks Loan,debt_consolidation,171.15,5000,22.76%,Dallas,TX,OWN,1893.71,715-719,4/3/06,5,6,362,8.40%,2,0,0,0,,0,,,3 years,0
208191,9600,2450,10.78%,36 months,C1,Home improvement,home_improvement,313.3,9600,14.06%,cumming,GA,MORTGAGE,5100,700-704,5/25/92,11,21,4781,15.50%,2,0,0,0,43,0,0,,10+ years,0
2079256,17050,17050,16.29%,36 months,C4,Debit consolation,debt_consolidation,601.88,17050,20.53%,OVERLAND PARK,KS,MORTGAGE,3750,680-684,2/23/94,18,31,12836,61.10%,1,0,0,1,13,0,,,10+ years,0
2092274,21000,21000,7.90%,36 months,A4,Credit Card debt interest rate reduction,credit_card,657.1,21000,26.44%,Clanton,AL,MORTGAGE,5375,750-754,4/20/01,7,57,18309,42%,1,0,0,0,,0,,,10+ years,0
444910,16000,16000,13.57%,36 months,C3,Debt Management,credit_card,543.5,16000,6.67%,DEMAREST,NJ,MORTGAGE,13667,730-734,9/3/84,10,32,715,1.60%,6,0,0,0,25,0,,California State University Northridge,< 1 year,0
1054034,17000,17000,20.89%,60 months,F1,HOME REMODEL,home_improvement,458.86,17000,10.19%,MISSOURI CITY,TX,MORTGAGE,7000,665-669,2/26/96,10,16,6766,76.90%,1,0,0,0,,0,,,5 years,0
502802,2000,2000,10.99%,36 months,B4,education,educational,65.48,2000,7.84%,newark,NJ,RENT,2920,725-729,4/1/00,3,23,5,0.20%,0,0,0,0,62,0,,,10+ years,1
864071,18000,17975,15.99%,60 months,D2,Consolidation Loan,debt_consolidation,437.63,18000,10.76%,Willow Spring,NC,MORTGAGE,5000,700-704,6/29/99,10,24,12620,51.50%,3,0,0,0,,0,,,< 1 year,0
2370872,18000,18000,16.29%,60 months,C4,Debt Consoildation,debt_consolidation,0,18000,24.12%,CHARLES TOWN,WV,MORTGAGE,6583.33,665-669,12/29/97,9,25,14697,76.90%,0,0,0,0,25,0,,,10+ years,0
2225293,10400,10400,17.27%,36 months,C5,PayoffCreditCards,credit_card,372.19,10400,12.47%,Wasilla,AK,MORTGAGE,8333.33,665-669,5/22/07,9,19,8459,63.10%,1,0,0,1,14,0,,,2 years,0
2376783,4000,4000,15.80%,36 months,C3,Holiday,debt_consolidation,140.24,4000,20.71%,SHELTON,WA,MORTGAGE,4057,705-709,11/28/85,13,63,8099,39.30%,1,0,0,0,50,0,,,n/a,0
966908,7200,7200,12.42%,60 months,B4,Car Loan,car,161.7,7200,12.53%,spartanburg,SC,MORTGAGE,3000,750-754,6/4/87,5,20,3403,87.30%,1,0,0,0,,0,,,2 years,1
775639,5000,5000,10.59%,36 months,B2,Debt Consolidation,debt_consolidation,162.73,5000,13.98%,west springfield,MA,MORTGAGE,2224,705-709,2/7/05,17,31,1966,14.10%,3,0,0,1,10,0,,,6 years,1
730566,2000,2000,7.29%,36 months,A4,Motorcycle Loan,major_purchase,62.02,2000,11.35%,HYDE PARK,NY,RENT,8452,715-719,5/3/96,12,29,23685,38.50%,0,0,0,0,45,0,,,6 years,1
519221,13750,8891.3,11.36%,36 months,B5,consolidate,debt_consolidation,292.9,8900,24.54%,weston mills,NY,MORTGAGE,3500,705-709,3/16/99,10,47,25547,76.50%,0,0,0,0,55,0,,,3 years,1
1000384,10000,10000,11.71%,36 months,B3,Landcruiser Restoration,major_purchase,330.76,10000,4.25%,Jacksonville,FL,MORTGAGE,8166.67,705-709,1/25/00,10,21,8791,40.50%,1,0,0,0,,1,96,,5 years,1
2075551,30000,30000,11.14%,36 months,B2,club loan,debt_consolidation,0,30000,22.80%,McKinney,TX,MORTGAGE,5833.33,735-739,3/20/95,14,29,22368,34.90%,0,0,0,0,,0,,,3 years,0
1914736,8500,8500,7.62%,36 months,A3,CCC,debt_consolidation,264.88,8500,13.74%,Flushing,NY,RENT,5000,760-764,11/23/92,9,15,4738,19%,4,0,0,0,,0,,,10+ years,0
754731,17975,17925,8.49%,36 months,A5,Debt Consolidation,debt_consolidation,567.35,17975,17.16%,Bronx,NY,RENT,2500,740-744,9/11/99,9,37,6287,37.60%,0,0,0,0,,0,,,2 years,1
2044643,12600,12600,18.75%,60 months,D3,Debt consolidation,debt_consolidation,325.13,12600,13.86%,BRIDGEWATER,MA,RENT,4073.33,690-694,8/8/03,4,8,12125,83.60%,0,0,0,0,,0,,,10+ years,0
2085820,14400,14400,14.09%,36 months,B5,Pay the Bills,debt_consolidation,492.79,14400,14.60%,Oneonta,AL,MORTGAGE,10000,695-699,10/23/99,13,20,7207,34.30%,3,0,0,0,,0,,,3 years,0
413731,6000,5955.03,14.74%,36 months,D3,School Money for Mom of 4,debt_consolidation,207.23,6000,12.57%,Melbourne Beach,FL,MORTGAGE,5721.17,680-684,8/20/89,13,22,17133,66.70%,2,0,0,1,23,0,,"Lafayette College,SUNY at Stony Brook",4 years,0
349138,7500,0,11.34%,36 months,C2,Marissa Consolidation,debt_consolidation,246.75,7500,8.92%,Washington,DC,RENT,5000,685-689,7/16/88,11,32,1954,4.80%,0,0,0,2,7,0,,Boston College,8 years,1
672373,5500,5500,10.74%,36 months,B4,Comet Loan,major_purchase,179.39,5500,7.94%,ALBANY,OR,RENT,5000,675-679,5/24/03,6,11,350,9.50%,0,0,0,0,37,0,,,4 years,1
768783,13000,12999.37,10.59%,60 months,B2,Debt consol,debt_consolidation,280.01,13000,11.63%,MIAMI,FL,RENT,5417,750-754,2/8/97,11,41,1883,8.80%,0,0,0,0,33,0,,,1 year,1
2310694,8400,8400,13.11%,36 months,B4,Debt consolidation,debt_consolidation,283.48,8400,23.70%,FORT WORTH,TX,MORTGAGE,4666.67,705-709,12/25/91,7,57,4502,93.80%,3,0,0,0,,0,,,9 years,0
2376672,35000,35000,16.29%,60 months,C4,Debt consolidation,debt_consolidation,856.54,35000,9.95%,Davis,CA,MORTGAGE,10000,715-719,12/12/94,6,16,33681,71%,0,0,0,0,35,0,,,2 years,0
520138,12000,11991.2,9.88%,36 months,B1,Operation Pay Off,debt_consolidation,386.54,12000,23.83%,CORVALLIS,OR,RENT,3500,720-724,2/14/88,12,24,22417,52.70%,0,0,0,0,,0,,,1 year,1
483020,18000,17937.95,10.99%,36 months,B4,Debt Consolidation,other,589.24,18000,22.82%,SAN FRANCISCO,CA,RENT,6831,715-719,10/31/99,13,31,18940,72.20%,0,0,0,1,17,0,,University of California-Berkeley (Cal UC Berkeley),4 years,1
763505,2000,2000,9.99%,36 months,B1,Triumph Bonneville,major_purchase,64.53,2000,10.22%,Washington,DC,RENT,6250,690-694,11/21/04,6,10,1258,41.90%,0,0,0,0,,0,,,2 years,1
457675,15000,15000,15.65%,36 months,D4,HOME IMPROVEMENTS,home_improvement,524.8,15000,9.47%,phoenix,AZ,OWN,6736,675-679,6/23/89,5,21,0,0%,0,0,0,0,54,0,,,< 1 year,1
2295013,15000,15000,20.49%,36 months,E1,Debt consolidation,debt_consolidation,0,15000,29.30%,VALLEY COTTAGE,NY,RENT,5833.33,675-679,6/23/91,16,32,23143,76.10%,3,0,0,0,64,0,,,9 years,0
2310919,35000,35000,15.80%,36 months,C3,freedom,debt_consolidation,0,35000,9.56%,MONTGOMERY,TX,MORTGAGE,39583.33,695-699,7/1/96,14,30,45903,94.10%,0,0,0,1,14,0,,,10+ years,0
1331075,2200,2200,6.62%,36 months,A2,CapOne Payoff,credit_card,67.55,2200,6.26%,Lynn,MA,OWN,4166.67,740-744,12/12/98,8,21,2106,9.50%,0,0,0,0,65,0,,,5 years,1
565941,16750,11545.8,11.49%,60 months,B4,life saver,debt_consolidation,255.06,11600,22.71%,orlando,FL,RENT,3250,735-739,8/18/04,7,11,4075,26%,1,0,0,0,,0,,,7 years,0
880407,15600,15600,17.27%,36 months,D3,Car Loan,debt_consolidation,558.29,15600,7.78%,Bloomfield Hills,MI,MORTGAGE,7250,665-669,1/5/01,6,19,1070,48.60%,1,0,0,2,7,0,,,10+ years,0
2404648,20000,20000,12.12%,36 months,B3,credit card payoff,debt_consolidation,0,20000,23.54%,ROTAN,TX,OWN,5000,705-709,1/28/87,14,25,11102,28.30%,0,0,0,0,27,0,,,9 years,0
510354,3600,3178.61,14.59%,36 months,D1,Matt Rohwer,major_purchase,124.08,3600,8.13%,FORT MYERS,FL,OWN,1083,700-704,6/20/06,3,4,0,0%,0,0,0,1,23,0,,,1 year,0
245733,6400,6106.4,7.68%,36 months,A2,more reasonable rate,credit_card,199.61,6400,0.83%,Gainesville,FL,MORTGAGE,8450,775-779,2/26/85,10,21,1715,8.20%,1,0,0,0,0,0,0,University of Florida - BSBA - CIS,< 1 year,1
2383506,17325,17325,10.16%,36 months,B1,Bye Bye credit cards,debt_consolidation,0,17325,10.19%,Umatilla,OR,MORTGAGE,7666.67,690-694,4/30/98,9,31,4405,40%,0,0,0,0,37,1,41,,10+ years,0
1123364,6000,6000,12.42%,36 months,B4,Debt Consilidation,debt_consolidation,200.5,6000,12.48%,Charlotte,NC,RENT,5000,685-689,9/16/02,7,12,4976,84.30%,3,0,0,0,,0,,,2 years,0
575301,3500,3500,7.14%,36 months,A3,Pay Off High-APR Credit Card,credit_card,108.3,3500,6.82%,Fort Collins,CO,RENT,2083.33,775-779,8/18/90,4,5,4356,16.20%,0,0,0,0,,0,,,10+ years,1
979826,9150,9150,16.29%,36 months,D1,Debt consolidation loan,debt_consolidation,323,9150,22.33%,covington,GA,MORTGAGE,6333.33,665-669,8/10/82,11,36,24596,58.30%,3,0,0,0,50,0,,,4 years,1
2305956,18000,18000,16.29%,36 months,C4,Debt Consolidation,debt_consolidation,635.41,18000,17.89%,Chicago,IL,OWN,4583.33,695-699,9/8/07,10,12,15439,60.50%,3,0,0,0,,0,,,< 1 year,0
763437,8000,8000,9.99%,36 months,B1,Debt Consolidation,debt_consolidation,258.1,8000,4.37%,San Francisco,CA,RENT,5166.25,725-729,3/28/98,5,17,4090,85.20%,0,0,0,0,49,0,,,2 years,1
642028,12000,11975,8.88%,36 months,B1,Debty Consolidation Loan,debt_consolidation,380.93,12000,10.63%,Calabash,NC,RENT,3000,715-719,1/6/98,6,19,5615,70.20%,4,0,0,0,,0,,,7 years,1
445890,25000,24900,12.87%,36 months,C1,consolidate credit cards and car debt,debt_consolidation,840.83,25000,13.18%,McAllen,TX,MORTGAGE,5000,730-734,2/15/94,6,33,7262,42.70%,5,0,0,0,,0,,The University of Texas-Pan American,10+ years,0
2175644,12525,12525,16.29%,36 months,C4,Credit Card Refinance,credit_card,442.14,12525,5.55%,ALEXANDRIA,VA,RENT,6666.67,680-684,10/3/87,4,16,12532,40.40%,3,0,0,1,14,0,,,1 year,0
392172,8600,8408.06,13.16%,36 months,C3,Antonio's Tacos,small_business,290.43,8600,7.98%,Kansas City,KS,MORTGAGE,3833.33,700-704,10/4/98,9,16,553,2.80%,1,0,0,0,46,0,,Fortt Scott Community College/Park University,1 year,1
646785,6000,6000,5.79%,36 months,A2,Jimsland,vacation,181.97,6000,4.36%,Langhorne,PA,RENT,6166.67,795-799,9/5/93,6,23,255,0.90%,0,0,0,0,,0,,,10+ years,1
617505,2000,2000,15.20%,36 months,D4,Pay off and close my credit card account,credit_card,69.53,2000,7.16%,West Sacramento,CA,RENT,950,665-669,8/5/07,8,8,1630,40.70%,4,0,0,0,,0,,,n/a,0
608015,6000,6000,12.61%,36 months,C2,bill consolidation,debt_consolidation,201.04,6000,16.34%,oneida,NY,RENT,3500,675-679,10/20/01,11,28,7574,58.80%,4,0,0,0,61,0,,,6 years,0
496184,12000,12000,16.82%,36 months,E2,Nursing Education Loan,educational,426.74,12000,24.55%,Eustis,FL,RENT,4000,690-694,11/25/02,11,23,2686,44.80%,8,0,0,0,,1,87,,< 1 year,0
477333,7800,7775,14.26%,36 months,C5,Education Loan,educational,267.59,7800,15.45%,Saint Paul,MN,RENT,1625,705-709,5/12/05,5,5,3910,38.20%,6,0,0,1,5,0,,,5 years,0
516693,18000,12425,10.25%,36 months,B2,Bills ,credit_card,407.24,12575,10.67%,Gardena,CA,RENT,5500,765-769,12/27/95,22,35,21539,27.10%,2,0,0,0,,0,,,10+ years,1
504870,25000,24746.4,10.62%,36 months,B3,Home Renovation Loan,home_improvement,814,25000,0.53%,SPOKANE,WA,MORTGAGE,4916.67,800-804,11/21/91,6,15,653,1.20%,1,0,0,0,,0,,,7 years,1
493922,10000,9975,12.73%,36 months,C1,Personal loan,credit_card,335.67,10000,2.71%,gladewater,TX,RENT,16000,700-704,8/17/85,5,9,19250,83.90%,0,0,0,0,,0,,,2 years,1
565443,16000,15975,19.41%,60 months,F4,Carina's Loan,debt_consolidation,418.67,16000,24.62%,Wilmington,DE,MORTGAGE,6250,660-664,5/11/98,13,29,14460,55.20%,5,0,0,1,11,1,113,,10+ years,0
610015,10000,9950,21.14%,36 months,G5,new beginning,debt_consolidation,377.47,10000,16.33%,waynesboro,GA,MORTGAGE,9000,675-679,6/16/97,30,47,26864,78.50%,1,0,0,0,,1,115,,2 years,0
653823,12000,12000,16.40%,36 months,E1,CC debt consolidation,debt_consolidation,424.26,12000,14.63%,topeka,KS,MORTGAGE,7750,660-664,12/8/94,13,27,14405,52%,1,0,0,0,31,0,,,5 years,1
2380695,8000,8000,19.05%,36 months,D4,Last2012,other,293.46,8000,21.49%,Inver Grove Heights,MN,OWN,2640,730-734,9/18/05,8,14,4805,29.30%,3,0,0,0,,0,,,5 years,0
771516,5300,5300,8.49%,36 months,A5,Credit Card Consolidation,debt_consolidation,167.29,5300,9.36%,Springer,NM,RENT,2200,705-709,8/8/92,16,54,4740,15.90%,0,0,0,0,26,0,,,5 years,1
2225608,9000,9000,6.62%,36 months,A2,wheels,debt_consolidation,276.34,9000,22.88%,somerville,NJ,RENT,3833.33,750-754,9/23/95,15,34,11552,18.10%,3,0,0,0,68,0,,,10+ years,0
2295247,13700,13700,15.31%,36 months,C2,Debt cons.,debt_consolidation,477,13700,28.11%,MILLBROOK,AL,MORTGAGE,5833.33,700-704,7/11/99,12,26,6352,83.60%,2,0,0,0,71,0,,,4 years,0
2224917,10000,10000,14.33%,36 months,C1,Consolidation,debt_consolidation,343.39,10000,15.44%,OTSEGO,MN,MORTGAGE,6083.33,685-689,4/13/03,15,28,8524,63.10%,1,0,0,2,15,0,,,10+ years,0
444216,15000,13614.04,16.35%,36 months,E1,Get out of debt,debt_consolidation,529.94,15000,9%,Greenwood,MO,MORTGAGE,5625,660-664,2/1/90,9,19,14201,71.40%,4,0,0,0,,0,,University of Missouri-Kansas City,1 year,0
1015882,6000,6000,6.62%,36 months,A2,medical,debt_consolidation,184.23,6000,25.23%,Shawnee,KS,RENT,1803.33,735-739,8/4/89,10,13,5266,23.60%,0,0,0,0,,0,,,n/a,0
361086,1500,1460.47,11.46%,36 months,B5,Wendy's loan,other,49.44,1500,7.22%,TROY,AL,RENT,2383,700-704,4/25/04,5,9,0,0%,2,0,0,1,21,0,,,5 years,1
183178,10000,1078.89,10.91%,36 months,C3,Personal,other,326.97,10000,2.46%,Medford,MA,RENT,2400,680-684,10/17/00,1,1,1999,99.90%,3,0,0,0,0,0,0,Bunker Hill Community College,4 years,0
2368474,19200,19200,7.62%,36 months,A3,No more credit cards,debt_consolidation,598.3,19200,7.70%,DURHAM,NC,MORTGAGE,8000,695-699,9/21/04,9,19,29612,41.10%,0,0,0,0,,0,,,3 years,0
2364866,19400,19400,10.16%,36 months,B1,Bill Consolidation,debt_consolidation,627.45,19400,10.26%,ACWORTH,GA,MORTGAGE,7416.67,675-679,3/24/98,17,36,14377,44.40%,0,0,0,3,7,0,,,2 years,0
377316,6000,4407.61,14.11%,36 months,D1,Debt Consolidation Loan,debt_consolidation,205.38,6000,16.76%,SPRINGFIELD,OR,RENT,2917,675-679,3/29/99,8,23,1243,22.60%,0,0,0,1,22,0,,Southern Oregon University,1 year,1
394882,3500,2100,12.21%,36 months,B5,To start a bead business,small_business,116.61,3500,17.82%,WACO,TX,MORTGAGE,5667,725-729,11/23/90,4,35,53059,89.90%,3,0,0,0,,0,,University of Mary Hardin-Baylor,10+ years,1
481423,13000,12900,10.99%,36 months,B4,CreditCardPayoff,credit_card,425.56,13000,16.36%,Stanley,VA,MORTGAGE,8833.33,720-724,7/21/89,13,47,22354,65.60%,4,0,0,0,,0,,,7 years,0
385183,4750,4651.12,17.58%,36 months,F2,lending club,other,170.73,4750,11.68%,WYOMING,MI,RENT,1250,705-709,9/9/04,12,17,0,0%,9,0,0,0,,0,,Grand Valley State University,2 years,0
512169,15000,15000,14.96%,36 months,D2,Debt Consolidation,debt_consolidation,519.7,15000,16.45%,SPRINGFIELD,IL,RENT,2833,680-684,7/24/06,9,15,11613,57.50%,0,0,0,0,,0,,,6 years,1
576232,4800,4800,11.86%,36 months,B5,home improvement,home_improvement,159.11,4800,9.05%,cLAYTON,AL,MORTGAGE,4333.33,695-699,10/23/95,9,28,587,4.20%,2,0,0,1,18,0,,,10+ years,0
553500,3600,2350,6.39%,36 months,A1,motorcycle,major_purchase,110.16,3600,12.54%,BLUFFTON,SC,RENT,2600,790-794,7/31/86,7,10,2062,21%,0,0,0,0,,0,,,3 years,1
408419,10000,9950,9.63%,36 months,A5,personal loan,other,320.95,10000,24.57%,CADILLAC,MI,MORTGAGE,4875,760-764,3/19/85,13,32,23607,37.50%,4,0,0,0,,0,,,10+ years,0
2088798,7500,7500,22.95%,36 months,F1,Credit card refinancing,credit_card,290.13,7500,24.50%,Charlottesville,VA,MORTGAGE,5166.67,670-674,5/16/84,29,61,24406,47.90%,1,0,0,1,10,0,,,10+ years,0
2082831,6000,6000,15.31%,36 months,C2,Debt Consolidation,debt_consolidation,208.91,6000,14.92%,BAILEY,NC,MORTGAGE,6375,660-664,1/18/96,11,28,5217,48.30%,0,0,0,0,54,0,,,10+ years,0
355476,5000,0,11.28%,36 months,C1,Wedding Expenses,wedding,139.71,4250,4.65%,Stockbridge,GA,MORTGAGE,4583.33,680-684,11/19/99,7,23,2801,63.70%,0,0,0,0,44,0,,Georgia Institute of Technology,2 years,0
237883,12000,7975,13.30%,36 months,D4,Debt Consolidation Loan,debt_consolidation,406.07,12000,24.22%,Tifton,GA,MORTGAGE,4154.42,690-694,3/24/90,9,15,13662,60.70%,0,0,0,1,21,0,0,,10+ years,1
455682,3200,3200,14.61%,36 months,D1,Single father looking to consolidate debt,debt_consolidation,110.33,3200,16.44%,AUSTIN,TX,RENT,6416.67,660-664,12/7/96,6,24,5843,72.10%,1,0,0,1,8,0,,,< 1 year,1
607782,11000,11000,5.42%,36 months,A1,credit loan,credit_card,331.76,11000,9.74%,pittsburgh,PA,MORTGAGE,3500,800-804,4/13/97,10,27,47681,20%,0,0,0,0,,0,,,10+ years,1
2219068,20000,20000,19.72%,60 months,D5,Debt Consolidation ,debt_consolidation,0,20000,13.58%,YORBA LINDA,CA,MORTGAGE,6666.67,680-684,12/24/01,17,34,20086,56.60%,3,0,0,1,13,0,,,9 years,0
597558,10000,9875,15.21%,36 months,D2,home improvement loan,home_improvement,347.69,10000,23.47%,Bremerton,WA,MORTGAGE,3200,665-669,6/14/93,6,20,10763,72.20%,0,0,0,0,41,0,,,10+ years,1
2445549,12000,12000,14.33%,36 months,C1,BILL PAYER,credit_card,0,12000,27.18%,CAMP HILL,PA,RENT,3333.33,660-664,1/1/98,15,28,12768,70.50%,2,0,0,1,8,0,,,1 year,0
2370761,6625,6625,19.72%,36 months,D5,pay bills,other,0,6625,2.79%,antioch,CA,RENT,4229.33,660-664,1/28/98,4,6,1510,27%,3,0,0,0,,0,,,8 years,0
1388935,16000,16000,17.77%,36 months,D1,Debt consolidation,debt_consolidation,576.6,16000,14.93%,langhorne,PA,RENT,4166.67,670-674,6/28/97,7,10,15454,78.10%,0,0,0,0,,0,,,10+ years,1
363410,17000,8000,10.51%,36 months,B2,House Sold- Need $$$ to pay off loan,home_improvement,382.78,11775,3.91%,DECATUR,AL,MORTGAGE,10000,740-744,8/17/97,10,32,20892,33.20%,1,0,0,0,,0,,Auburn University Main Campus,2 years,1
976022,1000,1000,6.62%,36 months,A2,debt consolidation,debt_consolidation,30.71,1000,7.03%,grand prairie,TX,OWN,3200,745-749,6/25/90,14,56,5500,22.70%,1,0,0,0,,0,,,10+ years,1
2300576,7350,7350,14.33%,36 months,C1,Credit Card Consolidation,debt_consolidation,0,7350,9.52%,SEATTLE,WA,RENT,5000,705-709,7/14/05,10,14,12252,65.90%,3,0,0,0,,0,,,8 years,0
480536,7000,6950,10.62%,36 months,B3,Clean Up,debt_consolidation,227.92,7000,18.29%,Briarwood,NY,RENT,5166.67,710-714,11/11/01,15,37,13571,30.70%,1,0,0,0,,0,,,5 years,1
382245,9000,8759.74,12.84%,36 months,C2,Track bike,major_purchase,302.57,9000,18.83%,baton rouge,LA,RENT,6458,700-704,9/17/00,6,16,1575,23.20%,2,0,0,0,,0,,,2 years,1
622000,12000,11937.14,8.88%,36 months,B1,Loan for Relocatio,moving,380.93,12000,4.81%,tustin,CA,RENT,7250,735-739,4/15/07,9,12,3502,8.70%,1,0,0,0,,0,,,< 1 year,1
520605,16000,15817.8,15.33%,60 months,D3,Amy's Wedding,wedding,383.42,16000,17.25%,Portland,OR,MORTGAGE,4000,690-694,12/8/00,10,17,29810,49.80%,3,0,0,0,,0,,,6 years,0
747540,7000,5764.05,6.99%,36 months,A3,Marriage,wedding,216.11,7000,7.40%,San Diego,CA,OWN,2513,745-749,10/20/96,7,32,7850,34.70%,2,0,0,0,,0,,,n/a,0
443262,14000,13994.83,15.65%,36 months,D4,Debt Consolidation,debt_consolidation,489.81,14000,6%,Ambridge,PA,RENT,4166.67,660-664,10/3/00,7,11,1221,12.20%,3,0,0,0,28,0,,Slippery Rock University of Pennsylvania,3 years,1
496498,6000,6000,6.76%,36 months,A2,tax payment,other,184.62,6000,0.40%,PITTSFIELD,MA,MORTGAGE,6833.33,810-814,9/17/81,9,44,2171,11.50%,1,0,0,0,34,0,,,10+ years,1
