Loan ID,Amount Requested,Amount Funded By Investors,Interest Rate,Loan Length,CREDIT Grade,Loan Title,Loan Purpose,Monthly PAYMENT,Total Amount Funded,Debt-To-Income Ratio,City,State,Home Ownership,Monthly Income,FICO Range,Earliest CREDIT Line,Open CREDIT Lines,Total CREDIT Lines,Revolving CREDIT Balance,Revolving Line Utilization,Inquiries in the Last 6 Months,Accounts Now Delinquent,Delinquent Amount,Delinquencies (Last 2 yrs),Months Since Last Delinquency,Public Records On File,Months Since Last Record,Education,Employment Length,"Status (Fully Paid=1, Not Paid=0)"
435953,10000,9950,14.26%,36 months,C5,Bridge Loan,small_business,343.06,10000,11.63%,Irving,TX,MORTGAGE,7875,740-744,1/5/78,10,28,63567,70.20%,3,0,0,0,,0,,"Pennsylvania State University-Main Campus,Air Force Institute of Technology,University of Wisconsin-Madison",2 years,?
351544,7500,974.76,12.22%,36 months,C4,Engineering Grad Must Refinance Card,credit_card,249.9,7500,12.11%,Mountain View,CA,RENT,5500,675-679,8/15/94,3,15,5319,106.40%,0,0,0,0,48,0,,San Jose State University,6 years,?
734908,7000,7000,16.02%,60 months,D5,Home Improvement Loan,home_improvement,170.31,7000,5.64%,Detroit,MI,MORTGAGE,3333.33,675-679,12/21/04,8,15,3197,74.30%,1,0,0,0,,0,,,10+ years,?
2375049,35000,35000,14.33%,36 months,C1,Credit Card Refinance,credit_card,1201.84,35000,15.51%,PLEASANTON,CA,RENT,16666.67,710-714,6/27/97,12,30,18701,100.30%,0,0,0,0,,0,,,2 years,?
462505,4800,4733.82,15.31%,36 months,D3,I finally got a surgery date....,medical,167.12,4800,22.62%,Beaumont,CA,MORTGAGE,3851.17,660-664,4/13/00,7,12,4619,81%,5,0,0,0,37,0,,,< 1 year,?
604926,25000,24900,14.46%,60 months,D2,Debt Consolidation Loan,debt_consolidation,587.69,25000,18.35%,Olathe,KS,MORTGAGE,5416.67,720-724,8/5/97,8,30,38474,86.80%,1,0,0,0,,0,,,10+ years,?
406251,5000,5000,11.58%,36 months,B3,first home,house,165.07,5000,0.38%,ridley park,PA,RENT,4000,745-749,10/9/99,5,7,536,7.80%,3,0,0,0,,0,,,2 years,?
1016769,10000,10000,6.62%,36 months,A2,Debt Free in 3,debt_consolidation,307.04,10000,12.30%,Cedaredge,CO,OWN,7083.33,750-754,3/9/00,7,34,0,0%,0,0,0,0,,0,,,8 years,?
2365281,18200,18200,13.11%,36 months,B4,Debt Consolidation,debt_consolidation,614.2,18200,14.70%,SIMPSONVILLE,SC,MORTGAGE,7000,660-664,11/8/00,16,16,10547,92.50%,0,0,0,0,49,0,,,4 years,?
672680,35000,34950,16.40%,60 months,E1,Lending Club Loan,debt_consolidation,858.59,35000,10.11%,Hillsborough,NJ,OWN,6250,760-764,2/26/91,14,19,530,0.80%,0,0,0,2,10,0,,,< 1 year,?
278911,10000,10000,11.34%,36 months,C2,Scholarship Fund,educational,329,10000,5.11%,Atlanta,GA,RENT,2114,690-694,8/30/97,2,3,1573,39.30%,0,0,0,0,0,0,0,"University of Maryland-Baltimore County,Case Western Reserve University,MIT (Massachusetts Institute of Technology),Georgia Institute of Technology",< 1 year,?
815086,10000,10000,19.69%,60 months,E5,personal expenses ,other,263.22,10000,0.61%,NEW YORK,NY,OWN,6583,675-679,1/17/99,3,26,1903,26.10%,3,0,0,0,30,0,,,10+ years,?
560965,6000,5900,11.12%,36 months,B3,gethelp,debt_consolidation,196.78,6000,11.02%,mt.pleasant,MI,RENT,2640,700-704,11/25/95,7,25,4293,29.60%,3,0,0,1,3,0,,,6 years,?
421933,5400,5018.77,13.16%,36 months,C3,Loan,other,182.36,5400,5.49%,ROCHESTER,NY,RENT,4227.08,685-689,1/28/04,5,5,1158,27.60%,1,0,0,1,19,0,,,1 year,?
2300862,6800,6800,15.80%,36 months,C3,Debt consolidation,debt_consolidation,238.4,6800,15.43%,REIDSVILLE,NC,RENT,2708.33,680-684,7/9/06,5,6,2964,48.60%,0,0,0,0,,0,,,1 year,?
398070,3125,3075,13.47%,36 months,C4,amex,debt_consolidation,106.01,3125,21.62%,boulder,CO,RENT,4166.67,680-684,1/7/78,11,18,13427,30%,0,0,0,0,52,0,,University of Colorado at Boulder,4 years,?
456671,7000,6925,13.92%,36 months,C4,Business 1,small_business,238.96,7000,10.55%,Manassas,VA,MORTGAGE,5250,745-749,1/26/01,6,16,3969,17.60%,3,0,0,0,,0,,,3 years,?
630748,5600,5600,18.91%,60 months,F4,Medical ,medical,144.99,5600,19.91%,Wheaton,IL,RENT,3791.67,670-674,11/28/95,5,16,8928,99.20%,5,0,0,0,24,0,,,2 years,?
1476003,7200,7200,10.16%,36 months,B1,Debt consolidation,debt_consolidation,232.87,7200,19.59%,Morgan City,LA,MORTGAGE,4083.33,710-714,12/13/95,13,32,18999,31.60%,1,0,0,0,,0,,,10+ years,?
1001920,1000,1000,10.65%,36 months,B2,Pay BIlls,debt_consolidation,32.58,1000,21.30%,Edina,MN,RENT,1666.67,710-714,3/25/00,16,52,2800,89.20%,1,0,0,0,,0,,,< 1 year,?
490252,16000,15950,10.99%,36 months,B4,Jump start me!,small_business,523.77,16000,16.33%,roswell,GA,RENT,3000,760-764,10/31/98,5,21,5299,22.30%,0,0,0,0,,0,,,10+ years,?
506609,10000,10000,14.22%,36 months,C5,Scott,other,342.85,10000,22.63%,Chester,NY,MORTGAGE,7083,690-694,4/5/90,11,28,42565,86%,5,0,0,0,,0,,,10+ years,?
306673,8000,6990.69,13.87%,36 months,D5,Credit Card Payoff,credit_card,272.92,8000,11.10%,Manchester,NH,RENT,6666.67,655-659,2/15/86,6,11,9034,64.50%,0,0,0,0,32,0,,Hesser College,< 1 year,?
1480275,1000,1000,11.14%,36 months,B2,paid off bills ,credit_card,32.81,1000,24.42%,baton rouge ,LA,RENT,901,705-709,3/7/99,6,41,3442,40%,1,0,0,0,,0,,,n/a,?
2302036,12000,11975,11.14%,36 months,B2,Debt consolidation,debt_consolidation,393.67,12000,8.37%,Tucson,AZ,RENT,5900.83,695-699,5/14/88,9,30,26392,84.90%,0,0,0,0,35,0,,,n/a,?
601206,20000,19760.76,6.91%,60 months,A5,Debt Consolidation Loan,debt_consolidation,395.18,20000,5.14%,Columbia,MD,MORTGAGE,10583.33,760-764,9/9/95,6,22,6564,65.60%,0,0,0,0,,0,,,10+ years,?
429313,9600,9493.91,10.95%,36 months,B1,BA Refinance,debt_consolidation,314.06,9600,8.75%,MADISON,AL,MORTGAGE,12834,730-734,1/5/01,19,37,33147,34.90%,2,0,0,0,,0,,,1 year,?
2301708,16000,16000,17.77%,60 months,D1,consolidating,debt_consolidation,0,16000,10.10%,owingsville,KY,MORTGAGE,10000,665-669,9/3/01,13,29,9065,56.70%,0,0,0,3,8,0,,,10+ years,?
1287949,3500,3500,13.99%,36 months,C1,Credit Consolidate + Fresh Start!,debt_consolidation,119.61,3500,10.37%,Plainfield,IL,RENT,2333.33,695-699,6/29/08,6,15,1610,31%,2,0,0,0,,0,,,2 years,?
2475204,25875,25875,22.95%,60 months,F1,Investment,other,0,25875,0.59%,Aptos,CA,MORTGAGE,6833.33,720-724,1/16/01,4,12,1148,4.90%,0,0,0,0,33,0,,,8 years,?
366913,7000,2542.25,14.42%,36 months,D2,Consolidate credit cards,debt_consolidation,240.68,7000,15.25%,Garden Grove,CA,RENT,3750,675-679,5/2/98,8,19,23951,97.40%,0,0,0,0,,0,,California Polytechnic State University (CalPoly),8 years,?
1045978,19075,19075,17.58%,60 months,D4,debt consolidation loan,debt_consolidation,480.04,19075,23.91%,jackson heigths,NY,RENT,3458.33,690-694,10/27/00,11,17,12838,70.70%,0,0,0,0,56,0,,,8 years,?
614130,25000,15875,13.72%,60 months,C5,Business Growth,small_business,369.4,15975,21.10%,flower mound,TX,OWN,8333.33,730-734,12/11/93,6,32,17557,87.80%,0,0,0,0,,0,,,3 years,?
517918,25000,18175,11.36%,60 months,B5,God is Good,debt_consolidation,400.09,18250,20.63%,Orlando,FL,MORTGAGE,4416.67,740-744,4/25/85,8,24,24720,64.40%,1,0,0,0,,0,,,4 years,?
1280445,2400,2400,7.90%,36 months,A4,Siding Loan,home_improvement,75.1,2400,13.95%,Struthers,OH,MORTGAGE,4416.67,730-734,8/26/02,14,34,473,2.50%,1,0,0,0,54,0,,,8 years,?
820648,10625,10625,8.49%,36 months,A5,Debt Consolidation Loan,debt_consolidation,335.36,10625,16.98%,El Paso,TX,MORTGAGE,4916.67,735-739,10/31/91,13,37,15776,56.70%,2,0,0,0,,0,,,10+ years,?
824355,3000,3000,7.49%,36 months,A4,Credit Card Refinancing,credit_card,93.31,3000,9.66%,Pearland,TX,RENT,1460,730-734,4/4/03,5,9,3748,19.50%,0,0,0,0,,0,,,1 year,?
2227332,30000,30000,15.31%,36 months,C2,Home Improvement,home_improvement,0,30000,14.10%,boston,MA,MORTGAGE,7416.67,720-724,2/7/93,12,22,1118,14.20%,0,0,0,1,23,0,,,10+ years,?
2375983,10400,10400,17.77%,36 months,D1,Final Debt,debt_consolidation,0,10400,31.41%,Killeen,TX,RENT,2916.67,665-669,3/8/07,6,16,7112,66.50%,0,0,0,0,53,0,,,5 years,?
613133,2400,2400,16.69%,60 months,E3,Getting back on track,debt_consolidation,59.25,2400,12.93%,Pepperell,MA,RENT,3000,675-679,8/29/01,3,5,29,3.20%,4,0,0,1,23,1,54,,10+ years,?
982035,19925,19925,7.90%,36 months,A4,Home improvement,home_improvement,623.46,19925,10.56%,Ormond Beach,FL,MORTGAGE,32083.33,770-774,12/19/97,15,35,61,0.10%,2,0,0,0,48,0,,,3 years,?
2367761,1675,1675,21.98%,36 months,E4,Debt Loan,debt_consolidation,63.96,1675,10.84%,Newport,PA,RENT,5000,670-674,9/17/99,8,21,2123,96.50%,3,0,0,0,,0,,,2 years,?
441290,20000,19950,17.04%,36 months,E3,Organic snack company expansion,small_business,713.49,20000,8.40%,Las Vegas,NV,MORTGAGE,5666.67,745-749,8/8/04,12,12,632,1.30%,6,0,0,0,,0,,,2 years,?
984791,10000,10000,11.71%,36 months,B3,Debt Consolidation for Army Officer,debt_consolidation,330.76,10000,21.76%,Newburgh,NY,RENT,7666.67,730-734,10/6/00,6,30,17110,97.80%,0,0,0,0,,0,,,5 years,?
2184934,10000,10000,15.80%,36 months,C3,Free of debt,debt_consolidation,350.59,10000,5.21%,blauvelt,NY,OWN,4166.67,685-689,9/4/81,22,53,5334,24.80%,2,0,0,0,26,0,,,5 years,?
687999,19125,18800.97,20.85%,60 months,G3,Salvage food & Bulk Spices Business Lo ,small_business,515.79,19125,21.46%,comins,MI,MORTGAGE,3960,660-664,11/6/99,7,38,5380,80.30%,2,0,0,2,14,0,,,9 years,?
298963,18500,7082.59,10.71%,36 months,B5,Personal Loan,debt_consolidation,603.13,18500,13.33%,fairfax,VA,RENT,2858.33,715-719,9/22/95,7,30,18179,34.40%,0,0,0,0,45,0,,,4 years,?
212561,2400,2375,13.30%,36 months,D4,Consolidating debt,debt_consolidation,81.22,2400,11.35%,Elverta,CA,RENT,2000,650-654,4/11/01,7,22,5016,27.70%,5,0,0,0,43,0,0,CSU Sacramento,1 year,?
736270,7000,6273.1,5.79%,36 months,A2,Debt Consolidation,debt_consolidation,212.29,7000,11.08%,Sacramento,CA,MORTGAGE,3250,770-774,10/30/86,5,16,3504,79.60%,0,0,0,0,,0,,,8 years,?
2217730,5000,5000,20.49%,36 months,E1,Tax payment,debt_consolidation,187.07,5000,11.83%,Marlborough,CT,MORTGAGE,11250,685-689,11/14/97,33,68,11446,67.30%,0,0,0,0,31,1,46,,10+ years,?
293091,9000,7200,11.97%,36 months,C4,Looking to Consolidate Debt,debt_consolidation,298.8,9000,18.76%,Wakefield,MA,RENT,4791.67,680-684,4/15/96,13,28,9883,66.70%,1,0,0,1,19,1,99,"Emerson College,Middlesex Community College-Bedford",2 years,?
737876,15000,15000,10.74%,36 months,B4,Consolidation!,debt_consolidation,489.24,15000,10.34%,norfolk,VA,MORTGAGE,3916.67,690-694,4/10/79,11,16,9521,61%,0,0,0,0,72,0,,,7 years,?
446098,4000,4000,14.61%,36 months,D1,Consolidate bills & lower expenses,debt_consolidation,137.91,4000,10.01%,ASHBURN,VA,RENT,4166.67,690-694,3/6/02,3,5,1412,94.10%,0,0,0,0,38,0,,James Madison University,3 years,?
738205,15000,14975,14.91%,60 months,D2,Project Blue,small_business,356.15,15000,14.04%,Platte City,MO,MORTGAGE,6666.67,700-704,10/7/02,10,24,9448,55.30%,2,0,0,0,,0,,,3 years,?
2076824,6000,5925,7.90%,36 months,A4,Consolidation,credit_card,187.75,6000,9.90%,San Jose ,CA,RENT,5000,725-729,1/15/01,6,13,5636,62.60%,1,0,0,0,,0,,,2 years,?
1825239,35000,35000,23.83%,60 months,F5,Home improvement,home_improvement,1003.43,35000,3.30%,SHINGLE SPRINGS,CA,OWN,17500,665-669,2/25/86,9,25,11729,76.70%,0,0,0,2,11,0,,,n/a,?
1866199,9750,9750,14.33%,36 months,C1,Boiler,major_purchase,334.8,9750,33.88%,Cheektowaga ,NY,MORTGAGE,2833.33,685-689,8/12/00,17,29,25078,83.40%,2,0,0,0,,0,,,8 years,?
791885,5600,5600,15.23%,36 months,C5,Home Improvement,home_improvement,194.76,5600,2.70%,West Deptford,NJ,MORTGAGE,8750,665-669,2/28/98,7,31,8047,71.80%,2,0,0,0,47,0,,,10+ years,?
457700,12000,11950,8.94%,36 months,A5,CANVAS PRINTER,major_purchase,381.26,12000,6%,FOREST HILLS,NY,RENT,4166.67,750-754,4/24/02,12,14,10457,16.10%,0,0,0,0,,0,,,10+ years,?
359430,6000,4225,13.04%,36 months,C5,Laying a new driveway,home_improvement,202.28,6000,10.77%,St. Louis,MO,OWN,5833.33,675-679,4/6/00,8,25,244,8.70%,6,0,0,0,67,0,,"Vatterott College - Saint Ann Campus,st louis community college,university of missouri st louis,southwest missouri state university",1 year,?
376147,10000,2200,13.79%,36 months,C5,"$10,000 needed for wedding",wedding,340.76,10000,19.83%,Englewood,NJ,RENT,4583.33,705-709,12/20/04,9,11,7284,29%,0,0,0,0,,0,,London School of Economics,1 year,?
381581,5400,5360.28,7.68%,36 months,A2,Kelli's Home Improvement,home_improvement,168.43,5400,10.53%,columbus,OH,MORTGAGE,2876.32,795-799,9/21/93,11,22,5133,7.30%,0,0,0,0,,0,,"columbus state community college,Ohio state university,kent state university",10+ years,?
2276384,12675,12675,8.90%,36 months,A5,Credit Card Loan,credit_card,402.48,12675,27.34%,ALBUQUERQUE,NM,MORTGAGE,8333.33,735-739,9/9/93,13,35,32899,50.20%,1,0,0,1,10,0,,,10+ years,?
584456,3500,3500,13.23%,36 months,C1,Debt Consolidation,debt_consolidation,118.32,3500,23.24%,Shakopee,MN,MORTGAGE,6083.33,690-694,9/18/99,10,24,14222,94.80%,1,0,0,0,,0,,,8 years,?
579002,5800,5750,7.88%,36 months,A5,lower interest rate loan,credit_card,181.44,5800,20.32%,meriden,CT,RENT,3750,730-734,7/10/99,21,37,8557,20%,1,0,0,0,,0,,,3 years,?
2076636,4200,4200,8.90%,36 months,A5,Debt consolidation,debt_consolidation,133.37,4200,13.33%,Gilbert,AZ,MORTGAGE,5416.67,715-719,9/15/89,10,14,4644,16.20%,2,0,0,0,,1,111,,6 years,?
1379782,35000,35000,15.31%,36 months,C2,My payoff debt,debt_consolidation,1218.61,35000,25.90%,ORLANDO,FL,MORTGAGE,7500,715-719,9/23/98,13,50,20836,49.80%,0,0,0,0,31,0,,,5 years,?
642770,7200,7200,6.91%,36 months,A5,Lorena,debt_consolidation,222.02,7200,23.16%,hubert,NC,MORTGAGE,3800,725-729,2/8/04,10,24,12423,37.20%,0,0,0,0,,0,,,< 1 year,?
1626889,10000,10000,14.33%,36 months,C1,Consolidation,debt_consolidation,343.39,10000,23.48%,LAKELAND,FL,MORTGAGE,5183.33,670-674,3/8/98,11,15,29350,83.90%,0,0,0,0,,0,,,10+ years,?
367996,9500,5920.48,15.05%,36 months,D4,Goodjobdesiretodothesmartthing,debt_consolidation,329.57,9500,12.31%,Minneapolis,MN,RENT,4808.33,705-709,3/8/81,5,17,25506,98.90%,4,0,0,0,,0,,University of Minnesota,6 years,?
2377225,7000,7000,11.14%,36 months,B2,Debt consolidation,debt_consolidation,0,7000,17.69%,O FALLON,MO,MORTGAGE,4500,680-684,9/29/91,8,26,18861,72.80%,0,0,0,3,21,0,,,3 years,?
566942,12500,12450,10.38%,60 months,B1,Citibank,credit_card,267.94,12500,19.46%,Vernon,AL,MORTGAGE,5833.33,770-774,7/18/93,12,31,16830,25.30%,3,0,0,0,,0,,,10+ years,?
2298528,25000,25000,7.62%,36 months,A3,Debt Consolidation,debt_consolidation,779.04,25000,7.01%,Chappaqua,NY,MORTGAGE,79523.75,740-744,1/13/88,16,26,212997,73.10%,0,0,0,0,,0,,,10+ years,?
2309343,16000,16000,23.28%,60 months,F2,Debt consolidation,debt_consolidation,453.63,16000,23.30%,COLDWATER,OH,MORTGAGE,4166.67,665-669,3/4/90,12,30,12060,93.50%,1,0,0,2,11,0,,,10+ years,?
710914,10950,10323.48,7.29%,36 months,A4,Dan's Personal Loan,debt_consolidation,339.56,10950,28.84%,lawrenceville,NJ,OWN,2833.33,765-769,10/19/00,7,29,3567,16.20%,1,0,0,0,,0,,,7 years,?
2298314,25050,25050,11.14%,36 months,B2,LendingClubHelps,debt_consolidation,821.77,25050,22.03%,WESTFIELD,MA,MORTGAGE,5833.33,715-719,2/1/90,21,48,41903,36%,2,0,0,0,73,0,,,10+ years,?
592086,4000,4000,14.35%,36 months,C4,Medical,medical,137.4,4000,19.12%,Powder Springs,GA,MORTGAGE,7291.67,690-694,10/28/94,11,22,6750,75%,6,0,0,0,,1,89,,< 1 year,?
2487050,20000,20000,15.80%,60 months,C3,Bills,debt_consolidation,0,20000,25.34%,BEAVER DAM,KY,MORTGAGE,6250,685-689,7/17/01,19,42,24405,45%,0,0,0,0,73,0,,,7 years,?
553136,12000,11900,17.93%,36 months,E5,Ahmed,major_purchase,433.41,12000,2.53%,Pawtucket,RI,RENT,10750,670-674,1/2/03,2,8,1720,95.60%,2,0,0,0,28,1,101,,< 1 year,?
590666,5600,5600,11.12%,36 months,B3,Winston,home_improvement,183.66,5600,13.59%,jersey city,NJ,RENT,6583.33,700-704,1/27/00,20,38,8792,30.50%,1,0,0,0,81,1,79,,4 years,?
2005092,2000,2000,14.09%,36 months,B5,Debt 1,debt_consolidation,68.45,2000,7.20%,Chico,CA,RENT,2083.33,680-684,2/12/07,13,25,3555,59.20%,1,0,0,0,28,0,,,6 years,?
1036925,10000,10000,7.90%,36 months,A4,wedding,wedding,312.91,10000,7.50%,SOMERSET,NJ,RENT,6250,730-734,4/21/06,7,13,5911,31.40%,0,0,0,0,,0,,,4 years,?
2311178,14000,13975,8.90%,36 months,A5,debt,debt_consolidation,444.55,14000,17.39%,Hawthorne,FL,MORTGAGE,5677,710-714,10/17/87,12,26,13861,63.30%,0,0,0,0,39,0,,,n/a,?
277583,9000,6047.31,12.61%,36 months,D1,HELP ME!!!,debt_consolidation,301.56,9000,7.15%,Sterling,VA,MORTGAGE,4166.67,665-669,2/9/01,7,10,1918,56.40%,0,0,0,0,25,0,0,"James Madison University,Northern Virginia Community College",7 years,?
506584,25000,24888.96,10.62%,36 months,B3,Debt Consolidation for $150K+ earner,debt_consolidation,814,25000,14.45%,Erial,NJ,MORTGAGE,13050,745-749,7/26/80,20,33,87631,42.30%,1,0,0,0,,0,,,8 years,?
647251,12000,11975,5.42%,36 months,A1,Loan Consolidation,debt_consolidation,361.92,12000,7.65%,Eden,NY,MORTGAGE,6250,785-789,3/31/89,6,35,62539,47.90%,0,0,0,0,,0,,,6 years,?
1414715,24575,24575,24.89%,36 months,G5,Debt Consolidation,credit_card,975.67,24575,33.22%,Dublin,OH,MORTGAGE,9583.33,660-664,10/9/85,26,53,102394,79.40%,3,0,0,0,,0,,,2 years,?
2306817,6450,6450,15.31%,36 months,C2,Other,other,224.58,6450,20.62%,San Antonio,TX,RENT,2705.83,780-784,8/11/99,13,28,4725,9.70%,0,0,0,0,,0,,,n/a,?
524860,16750,16436.97,15.58%,60 months,D3,Consolidation,credit_card,403.6,16750,16.19%,Tarentum,PA,MORTGAGE,6250,700-704,9/19/95,9,21,8488,33.70%,0,0,0,0,,1,115,,3 years,?
388278,8000,8000,19.16%,36 months,G2,Transitional Housing,small_business,293.9,8000,13.19%,Houston,TX,RENT,3268.67,675-679,11/7/06,4,5,634,42.30%,3,0,0,0,,0,,Sam Houston State University,2 years,?
831907,25000,24950,14.79%,60 months,C4,Credit Card Consolidation,debt_consolidation,592,25000,5.61%,Rock Hill,SC,MORTGAGE,8791.67,735-739,7/22/06,12,21,10593,26.90%,1,0,0,0,,0,,,3 years,?
296617,10475,10350,17.34%,36 months,G1,Business Financing for Custom Winery,other,375.24,10475,29.30%,McAllen,TX,MORTGAGE,5000,675-679,7/9/86,13,41,2737,9.60%,6,0,0,0,35,0,,"Georgia Institute of Technology,EGADE",1 year,?
2093569,16000,16000,17.77%,36 months,D1,Consolidation,credit_card,576.6,16000,16.41%,VANCOUVER,WA,RENT,5416.67,670-674,5/29/94,8,36,10408,58.80%,0,0,0,5,16,0,,,1 year,?
479444,18000,17838.08,13.11%,36 months,C2,doin' great in 2010,debt_consolidation,607.41,18000,7.61%,long beach,CA,RENT,6083.33,700-704,1/11/01,9,11,8613,40.60%,0,0,0,0,33,1,76,,8 years,?
140900,8275,600,8.07%,36 months,A4,Travel Resorts of America TNC23,other,259.58,8275,9.89%,Rutherfordton,NC,MORTGAGE,4083.33,770-774,10/4/80,14,34,7744,17.10%,0,0,0,0,0,0,0,,9 years,?
383013,15000,14900,12.84%,36 months,C2,Finish Residency,educational,504.27,15000,22.71%,New York,NY,RENT,3333.33,715-719,8/21/89,17,32,60267,60.60%,0,0,0,0,,0,,University of Minnesota-Twin Cities,< 1 year,?
787262,25975,16950,13.49%,60 months,C2,Selling House Moving Loan,moving,391.08,17000,18.43%,Spanish Fort,AL,MORTGAGE,9333.33,760-764,8/2/96,18,43,11085,12.90%,1,0,0,0,,0,,,10+ years,?
601049,7000,7000,15.95%,36 months,E1,Business Loan funds,small_business,245.93,7000,6.66%,Milwaukee,WI,MORTGAGE,9666.67,700-704,7/19/76,32,58,44531,33%,5,0,0,1,22,0,,,1 year,?
371358,12000,6195.55,11.89%,36 months,B4,Debt Reconsolidation,debt_consolidation,397.97,12000,19.64%,Los Angeles,CA,RENT,3166.67,705-709,10/29/03,9,11,6472,53.50%,1,0,0,0,,0,,Michigan State University,< 1 year,?
118367,16225,825,17.86%,36 months,G5,refinancing credit cards,credit_card,585.41,16225,14.09%,duluth,GA,MORTGAGE,10000,650-654,6/17/04,16,20,1100,6%,0,1,27,1,2,0,0,,2 years,?
2300138,6000,6000,11.14%,36 months,B2,savemoney,debt_consolidation,196.84,6000,6.58%,San Diego,CA,RENT,5833.33,725-729,2/19/04,12,22,5860,14.10%,0,0,0,0,26,0,,,8 years,?
2368487,35000,35000,11.14%,36 months,B2,Debt consolidation,debt_consolidation,1148.18,35000,18.42%,LYNNWOOD,WA,MORTGAGE,11666.67,730-734,9/30/91,10,43,38258,63.90%,0,0,0,0,36,0,,,8 years,?
643165,5200,5200,13.43%,36 months,C3,Credit Card Payoff,credit_card,176.29,5200,17.77%,Saint Louis,MO,RENT,2166.67,675-679,1/22/07,8,26,4824,67.90%,2,0,0,0,,0,,,< 1 year,?
594305,11000,11000,7.51%,36 months,A4,Room Addition,home_improvement,342.22,11000,9.42%,Georgetown,TX,MORTGAGE,4958.33,780-784,8/6/99,8,17,0,0%,0,0,0,0,,0,,,6 years,?
373090,14125,7319.55,14.74%,36 months,D3,Consolidate for Success,debt_consolidation,487.84,14125,11.24%,Clearlake,CA,RENT,2500,675-679,8/25/00,9,16,23762,94.30%,1,0,0,0,,0,,Heald College at Roseville,< 1 year,?
557688,3050,3050,10.38%,36 months,B1,Trying to make Life a little easier,debt_consolidation,98.96,3050,13.10%,Oswego ,IL,RENT,1260,725-729,3/12/03,4,7,2469,63.30%,1,0,0,0,,0,,,6 years,?
352990,4000,421.53,16.01%,36 months,F1,Pay off cards,debt_consolidation,109.01,3100,24.47%,Palmyra,NJ,MORTGAGE,3408.33,695-699,1/10/94,7,17,37864,98.30%,0,0,0,1,15,0,,Rutgers University at Camden,2 years,?
2079709,14500,14500,7.90%,36 months,A4,CREDIT CARD CONSOLIDATION,credit_card,453.71,14500,16.25%,KAUFMAN,TX,OWN,5250,730-734,3/15/96,12,32,15372,23.10%,0,0,0,0,57,0,,,2 years,?
1261731,10000,10000,6.62%,36 months,A2,Down Payment,house,307.04,10000,20.65%,Spring Creek,NV,RENT,6750,795-799,3/18/96,7,26,0,0%,1,0,0,0,,0,,,4 years,?
2286765,17600,17600,12.12%,60 months,B3,credit_card_refinance,debt_consolidation,392.58,17600,24.85%,Tallahassee,FL,MORTGAGE,5083.33,735-739,8/16/92,10,19,53211,62.20%,0,0,0,0,,0,,,10+ years,?
2228397,16000,16000,19.05%,60 months,D4,Debt Consolidation,debt_consolidation,415.49,16000,34.42%,Queens Village,NY,RENT,3750,685-689,5/3/00,8,21,21398,83.60%,0,0,0,0,,0,,,7 years,?
1186311,22000,22000,10.74%,36 months,B2,Debt Consolidation Loan,debt_consolidation,717.55,22000,8.63%,Stamford,CT,RENT,10000,715-719,4/14/05,16,28,15907,33.10%,0,0,0,0,65,0,,,1 year,?
576413,9000,9000,13.61%,60 months,C2,credit  card refinancing,credit_card,207.6,9000,16.28%,port washington,WI,MORTGAGE,5000,705-709,11/23/95,10,26,20597,54.90%,0,0,0,0,82,0,,,10+ years,?
1082669,12000,12000,11.71%,36 months,B3,Debt Consolidation,debt_consolidation,396.92,12000,12.16%,Oak Forest,IL,RENT,7500,710-714,9/16/02,7,23,13227,73.10%,1,0,0,0,,0,,,6 years,?
418421,2700,2700,12.84%,36 months,C2,Alfonso Silva,other,90.77,2700,16.09%,KILLEEN,TX,RENT,2473,705-709,6/14/04,3,8,828,92%,3,0,0,0,,0,,,5 years,?
843721,10000,10000,8.49%,36 months,A5,Debt Relief,debt_consolidation,315.63,10000,2.85%,Rancho Cucamonga,CA,MORTGAGE,20000,735-739,5/28/90,10,38,2340,8.70%,3,0,0,0,55,0,,,5 years,?
785583,35000,23450,10.99%,60 months,B3,Credit card considlation / new furnace,debt_consolidation,509.75,23450,9.82%,Ransomville,NY,MORTGAGE,7200,785-789,6/8/95,6,27,10163,33.80%,0,0,0,0,,0,,,3 years,?
2174599,12000,12000,17.77%,36 months,D1,Credit card refinancing,credit_card,432.45,12000,31.44%,DEFIANCE,OH,MORTGAGE,4166.67,665-669,12/20/95,14,37,10920,65.40%,3,0,0,0,51,0,,,n/a,?
2090093,10800,10800,12.12%,36 months,B3,CCRepay,credit_card,359.34,10800,18.09%,PLANO,TX,MORTGAGE,6333.33,690-694,1/14/04,14,19,12647,55.20%,0,0,0,0,43,0,,,4 years,?
351271,6000,529.17,11.66%,36 months,C3,Loan,debt_consolidation,135.52,4100,3.99%,Pittsburgh,PA,RENT,3333,675-679,10/2/01,18,25,7102,18.70%,0,0,0,0,,0,,Unversity of Pittsburgh,< 1 year,?
1725171,11100,11100,15.31%,36 months,C2,Debt consolidation,debt_consolidation,386.48,11100,22.83%,SYRACUSE,KS,OWN,3750,675-679,11/25/02,10,52,5600,58.30%,2,0,0,0,39,0,,,3 years,?
542945,15250,15250,17.19%,60 months,E3,Refinance Loan,credit_card,380.57,15250,22.38%,Leesville,LA,MORTGAGE,4375,675-679,5/2/94,15,36,15318,82.40%,2,0,0,0,70,0,,,10+ years,?
